url,domain,path_depth,url_length,num_digits,num_params,width,height,aspect_ratio,request_type,has_ad_keyword,is_ad
https://securepubads.g.doubleclick.net/tag/js/gpt.js,securepubads.g.doubleclick.net,3,52,0,0,0,0,0.0,script,1,1
https://cdn.dtadnetwork.com/tag/55e5cc4f12e7453ee5e5d52c0bfb6da8.js,cdn.dtadnetwork.com,2,67,17,0,0,0,0.0,script,1,1
https://cdn.id5-sync.com/api/1.0/id5-api.js,cdn.id5-sync.com,3,43,4,0,0,0,0.0,script,0,1
https://googleads.g.doubleclick.net/pagead/ads?gdpr=0&client=6148665912136120&output=html&adk=1812271804&adf=3025194257&lmt=1770112281&plat=3%3A2097152%2C4%3A2097152%2C9%3A32776%2C16%3A8388608%2C17%3A32%2C24%3A32%2C25%3A32%2C30%3A1081344%2C32%3A32%2C41%3A32%2C42%3A32%2C43%3A32&format=0x0&url=https%3A%2F%2Fdantri.com.vn%2F&pra=5&asro=0&aiapm=0.1542&aiapmd=0.1423&aiapmi=0.16&aiapmid=1&aiact=0.5423&aiactd=0.7&aicct=0.7&aicctd=0.5799&ailct=0.5849&ailctd=0.65&aimart=4&aimartd=4&aieuf=1&aicrs=1&uach=WyJMaW51eCIsIiIsIiIsIiIsIiIsbnVsbCwwLG51bGwsIiIsbnVsbCwwXQ..&abgtt=6&dt=1770112306964&bpp=47&bdt=4753&idt=949&shv=r20260129&mjsv=m202602020101&ptt=9&saldr=aa&abxe=1&cookie=ID%3D242e3403e9231974%3AT%3D1770112305%3ART%3D1770112305%3AS%3DALNI_MZ80_dw1J1C5SRZRl1Khi6X8JeLGA&gpic=UID%3D0000132714fffa53%3AT%3D1770112305%3ART%3D1770112305%3AS%3DALNI_MbmyY1nSyJD55MsId5nazWd97xSOw&eo_id_str=ID%3D352492150d943e5a%3AT%3D1770112305%3ART%3D1770112305%3AS%3DAA-AfjaLknTb9LoR4MMw9DnDwvcr&nras=1&correlator=8269377466540&frm=20&pv=2&u_tz=420&u_his=2&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_sd=1&dmc=8&adx=-12245933&ady=-12245933&biw=1351&bih=629&scr_x=0&scr_y=1500&eid=95378425%2C95381248%2C95381489%2C95381972%2C31096561&oid=2&pvsid=2756044332524278&tmod=395792096&uas=0&nvt=1&fsapi=1&fc=1920&brdim=10%2C10%2C10%2C10%2C800%2C0%2C1366%2C768%2C1366%2C629&vis=1&rsz=%7C%7Cs%7C&abl=NS&fu=33792&bc=31&bz=1&pgls=CAk.&ifi=3&uci=a!3&fsb=1&dtd=1050,googleads.g.doubleclick.net,2,1430,568,78,0,0,0.0,subdocument,1,1
https://i.liadm.com/sync-container?duid=51de1ef0ca05--01kghemmkmzse8164p4ptz1vk0&ds=did-006t&euns=1&s=&version=v3.13.1&cd=.dantri.com.vn&pv=1282563f-a984-45b8-817b-088b2bf54f7a,i.liadm.com,1,176,46,7,0,0,0.0,subdocument,1,1
https://a.ad.gt/api/v1/u/matches/524?_it=amazon,a.ad.gt,5,47,4,1,0,0,0.0,script,1,1
https://cm.g.doubleclick.net/partnerpixels?gdpr=0&url=https%3A%2F%2Fdantri.com.vn%2F,cm.g.doubleclick.net,1,84,5,2,300,150,2.0,subdocument,0,1
https://googleads.g.doubleclick.net/pagead/html/r20260129/r20190131/zrt_lookup_fy2021.html,googleads.g.doubleclick.net,5,90,20,0,300,150,2.0,subdocument,1,1
https://onetag-sys.com/static/topicsapi.html?bidder=onetag,onetag-sys.com,2,58,0,1,300,150,2.0,subdocument,0,0
https://ads.pubmatic.com/AdServer/js/topics/topics_frame.html?bidder=pubmatic,ads.pubmatic.com,4,77,0,1,300,150,2.0,subdocument,1,1
